,Zone,seq,timestamp,taget_seq,taget,mac,rssi,rate,sig_mode,mcs,cwb,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel_primary,channel_secondary,local_timestamp,ant,sig_len,rx_state,len,first_word_invalid,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSI_DATA,2,7863,21:21.7,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81017064,0,44,0,104,0,10,-4,10,-5,10,-5,11,-5,10,-4,10,-4,9,-5,8,-4,9,-5,8,-5,9,-5,8,-6,8,-6,8,-6,8,-6,7,-7,7,-7,6,-7,6,-7,6,-7,6,-8,6,-8,5,-7,6,-9,6,-9,6,-9,6,-10,6,-10,6,-11,6,-10,7,-9,7,-10,7,-9,7,-9,7,-9,7,-8,8,-8,8,-8,7,-7,8,-7,7,-5,8,-6,7,-5,7,-5,6,-4,6,-3,6,-3,6,-3,6,-2,6,-2,5,-1,4,-1
CSI_DATA,2,7864,21:21.7,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81027192,0,44,0,104,0,-5,9,-5,10,-5,10,-5,10,-4,9,-5,9,-4,9,-4,9,-4,10,-3,9,-3,10,-3,10,-3,10,-2,9,-2,9,-2,10,-1,9,-1,9,-1,9,-1,10,-1,9,0,10,0,10,1,10,1,11,1,11,2,11,1,11,1,12,2,11,0,11,0,11,0,11,-1,11,0,11,-1,11,-1,11,-2,11,-2,10,-3,10,-3,9,-3,9,-3,8,-3,8,-3,7,-3,7,-3,6,-4,6,-4,5,-4,5,-4,4,-4,4
CSI_DATA,2,7865,21:21.7,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81037052,0,44,0,104,0,5,-10,4,-10,4,-11,5,-10,4,-10,4,-9,4,-10,3,-10,3,-10,3,-10,3,-10,2,-11,2,-10,2,-10,2,-10,1,-11,0,-10,0,-11,0,-10,0,-11,0,-10,-1,-11,-1,-10,-1,-11,-1,-12,-2,-12,-2,-12,-2,-13,-2,-13,-2,-13,-1,-12,-1,-12,-1,-12,0,-12,-1,-12,0,-12,0,-13,1,-12,1,-11,1,-11,1,-10,1,-10,2,-10,2,-9,2,-8,2,-8,2,-7,3,-7,3,-7,3,-6,3,-5,3,-5
CSI_DATA,2,7866,21:21.7,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81047039,0,44,0,104,0,0,-11,-1,-11,-1,-11,0,-11,-1,-11,0,-11,-1,-11,-2,-11,-2,-11,-2,-10,-2,-11,-3,-10,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-4,-9,-5,-9,-5,-9,-5,-9,-6,-9,-6,-9,-7,-10,-7,-10,-7,-10,-7,-9,-7,-10,-7,-10,-8,-10,-7,-10,-7,-11,-6,-10,-6,-10,-7,-10,-6,-11,-6,-11,-5,-11,-4,-11,-4,-11,-4,-10,-3,-10,-3,-9,-3,-9,-2,-8,-2,-8,-2,-8,-1,-8,0,-7,0,-7,0,-7,0,-6
CSI_DATA,2,7867,21:21.7,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81057037,0,44,0,104,0,0,-10,0,-10,-1,-11,-1,-11,-1,-10,-1,-10,-1,-10,-2,-10,-2,-10,-2,-10,-2,-11,-3,-10,-3,-10,-3,-10,-3,-9,-4,-10,-4,-9,-4,-9,-5,-9,-5,-8,-5,-8,-5,-9,-6,-8,-6,-9,-7,-9,-7,-9,-8,-9,-8,-9,-8,-10,-8,-9,-7,-9,-7,-10,-7,-10,-6,-10,-7,-10,-6,-10,-6,-11,-5,-10,-5,-10,-4,-10,-4,-10,-4,-9,-3,-9,-3,-9,-2,-9,-2,-8,-2,-8,-1,-7,-1,-7,0,-7,0,-7,0,-6
CSI_DATA,2,7868,21:21.7,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81067068,0,44,0,104,0,3,-10,3,-10,3,-11,3,-10,3,-10,3,-10,2,-10,2,-10,2,-10,1,-10,2,-10,1,-10,1,-10,1,-10,0,-10,-1,-10,-1,-10,-1,-10,-2,-10,-2,-10,-2,-10,-3,-10,-3,-9,-3,-11,-3,-11,-4,-11,-4,-11,-4,-12,-4,-13,-5,-12,-4,-12,-3,-12,-4,-12,-3,-12,-3,-12,-3,-12,-2,-12,-1,-12,-1,-12,0,-11,0,-10,0,-11,1,-10,0,-9,0,-9,1,-9,1,-8,2,-8,2,-7,2,-7,2,-6,2,-6
CSI_DATA,2,7869,21:21.7,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81077036,0,44,0,104,0,-5,-9,-5,-10,-6,-9,-6,-9,-6,-9,-5,-9,-6,-9,-6,-9,-6,-8,-6,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-8,-7,-8,-6,-8,-5,-8,-5,-8,-5,-8,-5,-9,-5,-9,-5,-10,-4,-10,-4,-11,-4,-11,-4,-12,-4,-12,-4,-12,-4,-11,-5,-11,-5,-11,-5,-11,-6,-11,-6,-11,-6,-11,-6,-10,-6,-9,-6,-9,-7,-9,-7,-8,-8,-8,-7,-7,-7,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-6,-4,-6,-3,-6
CSI_DATA,2,7870,21:21.7,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81087068,0,44,0,104,0,-3,-11,-3,-11,-4,-10,-3,-11,-3,-10,-3,-10,-4,-10,-4,-10,-4,-10,-4,-9,-5,-9,-5,-9,-6,-9,-5,-8,-5,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-8,-7,-8,-6,-8,-6,-9,-6,-9,-6,-10,-6,-11,-6,-11,-7,-11,-7,-11,-6,-11,-7,-11,-7,-10,-7,-10,-8,-11,-7,-10,-8,-10,-8,-9,-8,-8,-8,-8,-9,-7,-8,-7,-9,-6,-8,-7,-8,-6,-8,-5,-8,-4,-8,-4,-7,-3,-7,-3,-7,-3,-7,-2,-6
CSI_DATA,2,7871,21:21.8,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81097303,0,44,0,104,0,-11,4,-10,4,-10,4,-10,4,-10,4,-9,4,-9,5,-9,4,-8,5,-9,5,-9,6,-8,6,-8,6,-7,6,-7,6,-7,7,-6,7,-6,7,-5,7,-5,8,-6,8,-5,8,-5,8,-5,10,-5,10,-5,10,-5,10,-4,11,-4,11,-5,11,-5,11,-6,11,-6,11,-6,11,-6,10,-6,10,-7,10,-7,9,-7,9,-7,8,-7,7,-7,7,-7,7,-7,6,-7,5,-6,5,-7,4,-7,4,-7,4,-7,3,-6,2,-6,1
CSI_DATA,2,7872,21:21.8,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81107073,0,44,0,104,0,-6,-10,-7,-10,-7,-9,-7,-10,-7,-10,-7,-9,-7,-9,-7,-8,-7,-8,-7,-8,-8,-8,-8,-7,-8,-7,-8,-6,-8,-6,-9,-6,-9,-5,-9,-5,-10,-4,-10,-4,-10,-4,-11,-3,-10,-3,-11,-3,-12,-3,-12,-3,-13,-3,-13,-3,-13,-3,-13,-3,-12,-4,-13,-4,-13,-4,-12,-4,-13,-4,-12,-5,-13,-6,-12,-6,-11,-5,-10,-6,-10,-6,-10,-6,-9,-6,-9,-6,-8,-6,-7,-6,-7,-6,-6,-6,-5,-6,-5,-6,-5,-6,-4,-6
CSI_DATA,2,7873,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81117048,0,44,0,104,0,-11,-3,-11,-3,-11,-2,-11,-3,-11,-2,-10,-2,-11,-1,-10,-2,-10,-1,-10,0,-10,0,-10,1,-10,1,-10,1,-9,1,-10,2,-9,2,-9,2,-9,3,-9,3,-9,3,-9,4,-9,4,-9,6,-10,6,-10,5,-10,6,-10,7,-11,7,-10,7,-10,6,-11,6,-11,5,-11,5,-11,5,-11,4,-12,4,-11,4,-11,3,-11,3,-10,2,-11,2,-10,2,-9,1,-9,0,-9,0,-8,0,-8,0,-8,0,-7,-1,-7,-2,-6,-2
CSI_DATA,2,7874,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81127062,0,44,0,104,0,-10,-4,-10,-3,-11,-3,-10,-3,-10,-2,-10,-2,-10,-2,-9,-2,-10,-1,-10,-1,-10,-1,-10,0,-10,0,-10,1,-9,1,-10,2,-9,2,-9,2,-9,3,-9,3,-9,3,-9,4,-9,4,-9,5,-10,5,-10,5,-10,6,-10,6,-11,6,-10,7,-11,5,-11,5,-11,5,-11,5,-11,5,-12,4,-12,4,-11,3,-11,3,-11,2,-11,1,-10,2,-10,1,-9,0,-9,0,-8,0,-9,-1,-8,-1,-8,-1,-7,-1,-7,-2,-6,-2
CSI_DATA,2,7875,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81137064,0,44,0,104,0,-10,-1,-10,-1,-11,-1,-11,-1,-10,-1,-9,-1,-10,0,-9,0,-10,1,-9,1,-9,1,-9,2,-10,2,-9,2,-9,2,-9,4,-8,4,-8,4,-8,5,-8,4,-8,5,-8,5,-8,6,-8,7,-9,7,-8,7,-8,7,-9,8,-9,8,-9,8,-9,7,-10,7,-10,7,-10,7,-10,6,-11,6,-11,6,-10,5,-10,5,-10,4,-10,4,-10,3,-10,3,-9,2,-9,1,-8,2,-8,1,-8,1,-8,0,-7,0,-7,-1,-6,-1
CSI_DATA,2,7876,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81147044,0,44,0,104,0,-9,4,-10,4,-9,4,-10,4,-9,4,-9,4,-9,5,-8,5,-8,5,-8,5,-8,5,-7,6,-7,6,-7,6,-7,6,-6,7,-6,7,-5,7,-5,8,-5,8,-5,8,-5,8,-4,8,-4,9,-4,10,-4,10,-4,10,-4,11,-5,11,-4,10,-5,11,-5,11,-5,11,-6,10,-5,10,-6,9,-7,10,-7,9,-7,9,-7,8,-7,7,-7,7,-7,7,-7,6,-7,5,-6,5,-7,4,-7,4,-7,3,-7,3,-6,2,-6,2
CSI_DATA,2,7877,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81159462,0,44,0,104,0,7,-8,7,-8,6,-8,7,-8,6,-8,6,-8,6,-9,5,-8,5,-9,5,-9,5,-9,4,-9,4,-9,4,-9,4,-9,3,-10,2,-10,2,-9,2,-10,2,-10,2,-10,1,-10,1,-10,0,-11,0,-11,0,-12,-1,-12,0,-12,0,-13,0,-12,1,-13,1,-13,1,-13,1,-12,1,-12,2,-12,2,-12,3,-12,3,-11,3,-11,3,-10,3,-10,4,-9,4,-9,4,-8,3,-7,4,-7,5,-7,4,-6,4,-6,4,-5,4,-4
CSI_DATA,2,7878,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81167065,0,44,0,104,0,-11,4,-10,4,-10,5,-10,4,-10,5,-9,4,-9,5,-9,5,-9,5,-9,5,-8,5,-8,6,-8,6,-7,6,-7,6,-7,7,-6,8,-6,7,-6,8,-6,8,-6,7,-5,8,-5,8,-5,10,-5,9,-5,10,-5,10,-5,11,-5,11,-5,11,-6,10,-6,10,-6,10,-7,10,-6,10,-7,9,-7,9,-8,9,-7,8,-8,7,-8,6,-8,7,-8,6,-7,5,-7,4,-7,4,-7,3,-7,3,-7,3,-7,2,-6,2,-6,1
CSI_DATA,2,7879,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81177042,0,44,0,104,0,-5,10,-5,10,-4,10,-4,10,-4,10,-4,10,-3,9,-3,9,-3,9,-2,9,-2,10,-1,10,-2,9,-1,9,-1,9,0,10,0,9,1,9,1,9,0,9,1,9,1,9,2,9,3,10,3,10,3,11,4,10,3,11,3,12,4,11,2,11,2,12,2,12,1,11,2,11,1,11,1,11,0,11,0,11,-1,10,-1,9,-1,10,-2,9,-2,9,-2,8,-2,7,-3,7,-3,6,-4,6,-4,6,-4,5,-4,4
CSI_DATA,2,7880,21:21.8,11,move,1a:00:00:00:00:00,-42,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81187055,0,44,0,104,0,-6,9,-5,10,-5,10,-5,10,-5,9,-4,9,-3,10,-4,10,-3,9,-3,9,-3,10,-2,10,-2,9,-2,10,-1,9,0,10,0,10,0,9,1,9,1,10,1,9,2,10,1,9,2,10,2,10,3,10,4,10,3,11,3,11,3,11,2,11,3,12,2,11,2,11,2,10,1,11,1,11,0,11,0,11,-1,10,0,9,-1,9,-1,9,-1,8,-2,8,-1,7,-2,7,-3,7,-3,6,-3,6,-3,5,-3,4
CSI_DATA,2,7881,21:21.9,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81197579,0,44,0,104,0,9,-7,9,-7,9,-8,9,-7,9,-8,8,-7,8,-7,7,-7,7,-8,7,-8,7,-8,6,-9,7,-8,6,-9,6,-8,5,-10,5,-10,4,-9,4,-9,5,-10,4,-10,4,-10,4,-10,3,-12,3,-12,3,-11,3,-12,3,-13,3,-13,3,-12,3,-12,4,-13,5,-12,5,-12,5,-12,5,-11,5,-11,6,-10,6,-10,6,-9,6,-9,6,-8,6,-8,6,-7,6,-6,5,-6,6,-5,6,-5,6,-5,5,-4,5,-3,5,-2
CSI_DATA,2,7882,21:21.9,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81207044,0,44,0,104,0,2,11,2,10,3,10,3,10,3,10,3,10,3,10,3,9,3,9,4,9,4,9,4,9,4,9,4,8,4,8,6,8,6,8,6,7,6,7,6,7,6,7,7,7,7,7,8,7,8,7,8,7,8,7,9,7,9,7,9,7,8,7,8,8,7,8,7,8,8,8,7,9,6,9,5,9,4,8,4,8,4,8,4,8,3,8,3,8,3,7,2,7,1,7,1,6,0,6,-1,6,-1,6,-1,5
CSI_DATA,2,7883,21:21.9,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81217039,0,44,0,104,0,5,10,5,10,6,9,6,10,6,9,5,9,6,8,6,8,6,8,6,8,6,8,7,7,7,7,7,7,6,7,7,6,8,6,7,5,8,5,8,5,8,5,8,4,8,5,9,4,9,5,10,5,10,5,10,4,10,4,10,4,10,5,10,5,10,5,9,6,9,6,9,6,9,7,7,7,7,7,6,6,6,7,6,7,6,6,5,7,4,6,4,6,3,6,2,6,2,6,1,5,1,6,0,5
CSI_DATA,2,7884,21:21.9,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81227062,0,44,0,104,0,3,11,3,11,4,11,4,11,4,11,3,10,4,10,4,9,4,9,5,9,5,10,6,9,5,9,6,9,6,8,7,8,7,7,7,7,7,7,7,6,7,6,7,6,8,6,9,6,9,6,9,6,10,5,10,6,10,6,10,6,9,6,10,6,9,6,9,7,9,7,9,7,8,8,7,8,7,7,6,7,6,8,5,8,5,7,4,7,4,7,3,6,3,7,2,6,2,6,1,6,1,6,0,6
CSI_DATA,2,7885,21:21.9,11,move,1a:00:00:00:00:00,-43,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81237786,0,44,0,104,0,-10,6,-10,7,-10,7,-10,6,-9,6,-9,6,-9,7,-8,7,-9,7,-8,7,-8,7,-7,8,-8,8,-7,7,-7,7,-6,8,-6,8,-6,8,-5,8,-5,8,-5,8,-5,9,-4,8,-4,10,-4,10,-4,10,-3,10,-4,10,-4,11,-3,11,-4,10,-5,11,-5,10,-5,10,-5,9,-5,10,-6,9,-6,9,-6,9,-7,8,-6,7,-7,7,-7,6,-6,5,-6,5,-6,4,-6,4,-7,3,-7,3,-6,3,-6,2,-5,1
CSI_DATA,2,7886,21:21.9,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81247164,0,44,0,104,0,-10,5,-10,5,-10,6,-10,5,-10,5,-10,5,-10,6,-9,5,-9,6,-9,6,-9,6,-8,6,-8,6,-8,6,-7,6,-7,7,-6,7,-6,7,-6,7,-6,7,-6,7,-5,8,-5,8,-5,9,-5,9,-5,9,-4,9,-5,10,-5,10,-4,10,-5,9,-5,10,-5,9,-6,9,-6,9,-6,8,-6,8,-7,8,-7,7,-7,7,-7,6,-7,6,-7,6,-6,5,-6,4,-6,4,-6,3,-6,3,-6,3,-6,2,-6,1,-5,1
CSI_DATA,2,7887,21:21.9,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81257050,0,44,0,104,0,11,2,11,1,11,1,11,1,10,1,10,1,11,0,10,0,9,0,10,0,10,0,10,-1,10,-1,10,-1,9,-1,9,-3,9,-3,8,-3,9,-3,9,-4,9,-4,9,-5,9,-4,9,-5,9,-5,9,-5,8,-6,10,-6,9,-6,9,-6,9,-5,10,-6,9,-6,10,-5,9,-5,9,-4,10,-4,9,-3,9,-3,9,-2,8,-2,8,-2,8,-2,7,-1,7,0,7,0,6,0,6,0,5,0,5,1,5,2,4,1
CSI_DATA,2,7888,21:21.9,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81267550,0,44,0,104,0,-11,-3,-12,-3,-11,-2,-12,-3,-12,-3,-11,-2,-11,-2,-10,-2,-11,-2,-11,-1,-11,-1,-11,0,-11,0,-11,0,-10,0,-11,1,-10,1,-10,1,-10,2,-10,2,-10,2,-10,3,-9,2,-10,4,-10,3,-10,3,-10,4,-11,4,-11,5,-10,5,-11,4,-11,3,-11,3,-11,3,-10,3,-10,2,-11,2,-11,2,-10,1,-10,1,-9,0,-10,0,-10,0,-9,-1,-8,-1,-7,-1,-7,-2,-7,-2,-6,-2,-6,-2,-5,-3,-4,-3
CSI_DATA,2,7889,21:21.9,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81277038,0,44,0,104,0,9,-7,8,-7,9,-8,9,-7,8,-8,8,-7,7,-8,7,-8,7,-8,7,-8,7,-8,6,-9,6,-8,6,-8,5,-8,5,-9,4,-9,4,-9,3,-9,3,-9,3,-9,3,-10,3,-9,3,-10,3,-11,2,-10,1,-11,2,-12,2,-12,1,-12,2,-11,3,-11,3,-11,3,-11,2,-11,3,-11,3,-11,5,-10,5,-10,5,-9,4,-9,4,-9,5,-8,4,-7,4,-6,4,-6,5,-5,5,-5,5,-4,5,-4,4,-3,4,-3
CSI_DATA,2,7890,21:21.9,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81287041,0,44,0,104,0,9,-7,9,-8,8,-7,9,-7,8,-7,8,-7,8,-8,7,-7,7,-7,6,-7,7,-8,6,-8,6,-8,5,-8,6,-8,5,-8,4,-9,4,-8,4,-8,4,-8,3,-9,3,-9,3,-9,3,-10,2,-10,2,-11,1,-11,2,-11,2,-12,2,-11,3,-11,3,-11,3,-11,4,-11,4,-11,4,-10,5,-11,5,-10,5,-9,5,-9,5,-8,5,-8,6,-7,5,-6,5,-6,4,-5,5,-5,5,-4,5,-4,5,-3,4,-3,4,-2
CSI_DATA,2,7891,21:22.0,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81297046,0,44,0,104,0,7,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,4,-8,4,-8,4,-8,3,-9,3,-8,3,-9,3,-8,2,-9,1,-9,1,-8,1,-8,1,-9,1,-9,0,-9,0,-9,-1,-10,-1,-10,-1,-10,-2,-10,-1,-11,-1,-11,-2,-11,-1,-11,0,-11,0,-11,0,-11,0,-11,0,-11,1,-11,2,-11,2,-10,2,-9,2,-9,2,-9,2,-9,2,-8,3,-8,2,-7,3,-6,3,-6,3,-5,3,-5,3,-4,3,-4
CSI_DATA,2,7892,21:22.0,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81307049,0,44,0,104,0,5,-9,5,-9,4,-9,4,-9,4,-9,4,-9,3,-9,3,-9,3,-8,2,-9,3,-9,1,-9,2,-9,1,-9,1,-8,0,-9,-1,-9,-1,-9,-1,-8,-1,-9,-1,-9,-2,-9,-2,-9,-3,-9,-3,-9,-4,-9,-4,-10,-4,-11,-4,-11,-5,-11,-3,-11,-3,-11,-3,-11,-2,-11,-3,-11,-2,-11,-2,-11,-1,-11,-1,-11,0,-10,0,-10,0,-9,1,-9,1,-8,1,-8,1,-7,2,-7,2,-7,2,-6,2,-6,2,-5,2,-5
CSI_DATA,2,7893,21:22.0,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81317063,0,44,0,104,0,3,-10,3,-10,2,-10,2,-11,2,-10,2,-10,1,-10,1,-9,1,-10,0,-9,0,-10,-1,-10,-1,-9,-1,-9,-1,-9,-2,-9,-3,-10,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-8,-5,-9,-5,-9,-6,-9,-7,-10,-6,-10,-6,-11,-7,-10,-5,-10,-5,-11,-5,-11,-5,-11,-5,-11,-4,-11,-5,-12,-3,-11,-3,-11,-2,-11,-2,-10,-2,-10,-1,-10,-1,-9,-1,-9,0,-8,0,-8,1,-7,1,-6,1,-6,1,-6,1,-5
CSI_DATA,2,7894,21:22.0,11,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81327194,0,44,0,104,0,5,8,6,8,7,8,6,8,6,8,6,7,6,7,6,6,6,6,6,6,7,6,7,5,7,5,7,4,7,4,8,4,8,3,7,3,8,2,8,2,8,2,9,2,8,2,9,1,10,1,10,1,10,1,11,1,11,1,11,1,11,2,11,2,11,2,10,2,11,3,11,3,11,4,9,3,9,4,8,4,8,4,8,5,7,5,7,4,6,5,5,5,5,5,4,4,3,4,3,4,3,4,2,4
CSI_DATA,2,7895,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81342416,0,44,0,104,0,-2,9,-2,10,-1,10,-1,10,-1,9,-2,9,-1,9,-1,8,0,8,0,8,0,8,1,8,1,8,1,8,2,7,3,8,3,7,3,7,3,7,4,7,4,7,4,7,4,6,6,7,5,7,6,7,7,7,7,8,7,8,8,8,6,8,6,9,6,8,5,9,6,9,5,9,5,9,4,9,3,9,3,8,3,9,3,9,2,8,2,7,1,7,1,7,0,7,-1,6,0,5,-1,5,-1,5,-1,5
CSI_DATA,2,7896,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81347038,0,44,0,104,0,-9,-5,-9,-5,-9,-4,-10,-5,-9,-4,-9,-4,-9,-4,-9,-3,-9,-3,-9,-2,-9,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,0,-9,0,-8,0,-8,1,-9,1,-8,1,-8,2,-9,2,-9,3,-9,3,-9,3,-10,3,-11,4,-11,4,-10,4,-10,3,-11,4,-11,3,-10,3,-11,3,-11,2,-11,1,-11,1,-11,1,-10,0,-10,-1,-10,-1,-9,0,-8,-1,-8,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-5,-3,-5,-3
CSI_DATA,2,7897,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81357043,0,44,0,104,0,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-9,-2,-9,-2,-9,-2,-10,-2,-9,-1,-9,-1,-9,0,-9,0,-9,1,-9,1,-9,2,-9,2,-8,2,-8,3,-8,3,-8,3,-8,4,-8,4,-8,5,-8,5,-9,5,-8,6,-9,7,-9,7,-9,7,-9,6,-10,7,-10,6,-10,6,-10,6,-11,5,-11,5,-11,4,-10,4,-10,3,-10,2,-10,2,-10,3,-9,1,-8,1,-8,1,-8,0,-7,0,-7,0,-7,-1,-6,-1,-6,-2
CSI_DATA,2,7898,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81367045,0,44,0,104,0,-11,-2,-11,-2,-11,-2,-11,-2,-10,-2,-10,-2,-10,-1,-10,-1,-10,0,-9,0,-10,0,-10,0,-9,0,-9,1,-9,1,-9,2,-9,2,-8,3,-9,3,-8,3,-9,4,-8,5,-8,4,-9,6,-9,6,-8,6,-9,6,-10,7,-10,7,-9,7,-10,6,-10,6,-11,6,-11,6,-11,5,-11,5,-11,5,-11,4,-11,4,-11,3,-10,2,-10,2,-10,2,-9,1,-9,1,-8,0,-8,0,-8,-1,-7,-1,-7,-1,-6,-2,-6,-2
CSI_DATA,2,7899,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81377070,0,44,0,104,0,-10,-5,-10,-4,-11,-4,-10,-5,-10,-4,-10,-4,-9,-3,-10,-3,-9,-3,-9,-3,-10,-3,-10,-2,-10,-2,-10,-1,-9,-1,-10,0,-9,0,-9,0,-9,1,-9,1,-10,2,-9,2,-9,2,-10,3,-10,3,-10,4,-10,4,-11,4,-11,5,-11,5,-11,4,-12,4,-12,3,-12,3,-12,3,-12,2,-12,1,-12,1,-12,1,-11,0,-10,-1,-11,-1,-10,-1,-9,-1,-9,-1,-8,-2,-8,-3,-8,-2,-7,-2,-6,-3,-6,-4,-5,-3
CSI_DATA,2,7900,21:22.0,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81390668,0,44,0,104,0,-6,-10,-6,-9,-7,-9,-6,-9,-6,-9,-6,-8,-7,-8,-6,-8,-7,-8,-7,-8,-7,-7,-7,-7,-8,-7,-8,-7,-7,-6,-9,-6,-8,-6,-8,-5,-8,-5,-9,-5,-8,-4,-9,-3,-9,-4,-10,-4,-10,-3,-10,-3,-12,-3,-12,-3,-13,-3,-12,-3,-12,-3,-12,-4,-12,-4,-12,-5,-12,-5,-12,-6,-11,-6,-10,-6,-10,-6,-9,-6,-9,-7,-9,-7,-8,-6,-7,-7,-6,-7,-6,-6,-6,-7,-5,-6,-5,-6,-3,-6,-3,-6,-3,-6
CSI_DATA,2,7901,21:22.1,10,move,1a:00:00:00:00:00,-44,11,1,0,1,1,1,0,0,0,1,-96,0,11,2,81397142,0,44,0,104,0,-5,-10,-4,-11,-5,-10,-5,-11,-5,-10,-5,-10,-5,-9,-5,-8,-5,-9,-6,-8,-6,-9,-6,-8,-6,-8,-7,-7,-7,-7,-7,-7,-8,-7,-7,-6,-8,-5,-8,-6,-8,-5,-9,-5,-9,-5,-10,-4,-10,-4,-11,-4,-11,-4,-11,-4,-12,-5,-11,-4,-11,-5,-12,-5,-11,-5,-11,-5,-12,-6,-11,-6,-11,-7,-10,-7,-9,-7,-9,-7,-8,-7,-8,-8,-7,-7,-7,-7,-6,-7,-6,-6,-5,-7,-4,-6,-4,-6,-3,-6,-3,-6,-2,-5
